timestamp,heart_rate,alpha_high,alpha_low,beta_high,beta_low,gamma_low,delta,theta,left_eye_open_prob,right_eye_open_prob,is_drowsy
1.58886E+12,77,7181,955,3260,15027,2162,290071,38702,0.201293468,0.012393415,0
1.58886E+12,77,10003,1490,5822,7182,4504,346533,11407,0.593822837,0.006523013,0
1.58886E+12,77,10003,1490,5822,7182,4504,346533,11407,0.297446728,0.010436594,0
1.58886E+12,78,10003,1490,5822,7182,4504,346533,11407,0.211136401,0.010436594,0
1.58886E+12,78,10003,1490,5822,7182,4504,346533,11407,0.460342169,0.006523013,0
1.58886E+12,78,10003,1490,5822,7182,4504,346533,11407,0.158233106,0.020862639,0
1.58886E+12,78,10003,1490,5822,7182,4504,346533,11407,0.081471443,0.012393415,0
1.58886E+12,78,10003,1490,5822,7182,4504,346533,11407,0.059361935,0.008479774,0
1.58886E+12,78,11819,637,1533,4115,1403,7656,6991,0.245616615,0.021787047,0
1.58886E+12,78,11819,637,1533,4115,1403,7656,6991,0.029205143,0.019214869,0
1.58886E+12,78,11819,637,1533,4115,1403,7656,6991,0.539412498,0.023635983,0
1.58886E+12,78,11819,637,1533,4115,1403,7656,6991,0.671178579,0.012393415,0
1.58886E+12,80,11819,637,1533,4115,1403,7656,6991,0.245616615,0.002609372,0
1.58886E+12,80,11819,637,1533,4115,1403,7656,6991,0.060685039,0.705805898,0
1.58886E+12,80,11819,637,1533,4115,1403,7656,6991,0.93704474,0.948852062,0
1.58886E+12,80,11819,637,1533,4115,1403,7656,6991,0.804988146,0.767783523,0
1.58886E+12,80,10579,11937,4788,8382,3871,184734,16755273,0.992363513,0.997430623,0
1.58886E+12,80,10579,11937,4788,8382,3871,184734,16755273,0.98983866,0.991152525,0
1.58886E+12,80,10579,11937,4788,8382,3871,184734,16755273,0.990354359,0.644494295,0
1.58886E+12,80,10579,11937,4788,8382,3871,184734,16755273,0.987719655,0.866179109,0
1.58886E+12,81,10579,11937,4788,8382,3871,184734,16755273,0.780524075,0.230236173,0
1.58886E+12,81,10579,11937,4788,8382,3871,184734,16755273,0.765955329,0.029933274,0
1.58886E+12,81,10579,11937,4788,8382,3871,184734,16755273,0.990354359,0.617177606,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.951171398,0.865064204,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.991869092,0.991152525,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.993816435,0.867294073,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.297446728,0.120019853,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.949387074,0.026871562,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.570027351,0.023173749,0
1.58886E+12,81,16750396,5776,16746281,8113,20009,695726,16744522,0.623302937,0.153791845,0
1.58886E+12,81,8210,10308,4193,10027,1747,16747050,16757450,0.585731745,0.022249281,0
1.58886E+12,81,8210,10308,4193,10027,1747,16747050,16757450,0.894785523,0.024560452,0
1.58886E+12,81,8210,10308,4193,10027,1747,16747050,16757450,0.679590106,0.261938989,0
1.58886E+12,81,8210,10308,4193,10027,1747,16747050,16757450,0.442154825,0.019214869,0
1.58886E+12,81,8210,10308,4193,10027,1747,16747050,16757450,0.911478877,0.023635983,0
1.58886E+12,81,8210,10308,4193,10027,1747,16747050,16757450,0.960664392,0.541347802,0
1.58886E+12,81,8305,5997,22664,16755223,8975,455487,48555,0.826471567,0.868409038,0
1.58886E+12,81,8305,5997,22664,16755223,8975,455487,48555,0.951442361,0.672839403,0
1.58886E+12,81,8305,5997,22664,16755223,8975,455487,48555,0.985082388,0.261938989,0
1.58886E+12,81,8305,5997,22664,16755223,8975,455487,48555,0.950165629,0.638421059,0
1.58886E+12,81,8305,5997,22664,16755223,8975,455487,48555,0.948552251,0.617177606,0
1.58886E+12,81,8305,5997,22664,16755223,8975,455487,48555,0.950165629,0.468554258,0
1.58886E+12,81,8414,12453,11707,12399,13113,119547,10206,0.950608075,0.680650711,0
1.58886E+12,81,8414,12453,11707,12399,13113,119547,10206,0.949387074,0.602538824,0
1.58886E+12,81,8414,12453,11707,12399,13113,119547,10206,0.951033294,0.696368694,0
1.58886E+12,81,8414,12453,11707,12399,13113,119547,10206,0.90228653,0.212817967,0
1.58886E+12,81,8414,12453,11707,12399,13113,119547,10206,0.846357822,0.602538824,0
1.58886E+12,81,8414,12453,11707,12399,13113,119547,10206,0.90622592,0.066049218,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.773475826,0.672839403,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.949387074,0.14226526,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.986358881,0.984782219,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.949704885,0.261938989,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.029205143,0.004566193,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.765955329,0.175851583,0
1.58886E+12,81,1043,1942,3842,1685,2312,8376,16910,0.994760513,0.995899022,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.986849785,0.997130573,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.985856891,0.996521115,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.990354359,0.995583117,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.988258004,0.994941175,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.994760513,0.996521115,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.992852867,0.995263815,0
1.58886E+12,81,9289,3093,6020,9935,2660,170327,16767200,0.992852867,0.994285524,0
1.58886E+12,81,6904,3557,2926,3514,1342,4153,8281,0.818673968,0.987277389,0
1.58886E+12,81,6904,3557,2926,3514,1342,4153,8281,0.773475826,0.988088906,0
1.58886E+12,81,6904,3557,2926,3514,1342,4153,8281,0.950165629,0.870638967,0
1.58886E+12,80,6904,3557,2926,3514,1342,4153,8281,0.947203755,0.870638967,0
1.58886E+12,80,6904,3557,2926,3514,1342,4153,8281,0.985082388,0.986117244,0
1.58886E+12,80,6904,3557,2926,3514,1342,4153,8281,0.889815032,0.691118479,0
1.58886E+12,80,2080,418,12349,3277,1362,6537,10816,0.991869092,0.937804639,0
1.58886E+12,80,2080,418,12349,3277,1362,6537,10816,0.951171398,0.72523737,0
1.58886E+12,80,2080,418,12349,3277,1362,6537,10816,0.984551072,0.866179109,0
