timestamp,heart_rate,alpha_high,alpha_low,beta_high,beta_low,gamma_low,delta,theta,left_eye_open_prob,right_eye_open_prob,is_drowsy
1586274495702,,,,,,,,,0.997481346130371,0.99802166223526,0
1586274495857,,,,,,,,,0.998782455921173,0.998600959777832,0
1586274495973,,,,,,,,,0.997039079666138,0.998312771320343,0
1586274496049,,,,,,,,,0.998782455921173,0.998312771320343,0
1586274496179,,,,,,,,,0.998353004455566,0.99802166223526,0
1586274496320,,,,,,,,,0.997919321060181,0.998600959777832,0
1586274496400,,,,,,,,,0.997039079666138,0.997727632522583,0
1586274496526,,,,,,,,,0.733824491500855,0.991516172885895,0
1586274496671,,,,,,,,,0.991369485855103,0.998600959777832,0
1586274496763,,,,,,,,,0.993337154388428,0.99802166223526,0
1586274496865,,,,,,,,,0.994290888309479,0.997430622577667,0
1586274496981,,,,,,,,,0.994290888309479,0.99802166223526,0
1586274497118,,,,,,,,,0.995225429534912,0.99802166223526,0
1586274497240,,,,,,,,,0.994760513305664,0.997727632522583,0
1586274497373,,,,,,,,,0.997481346130371,0.998312771320343,0
1586274497465,,,,,,,,,0.997481346130371,0.998312771320343,0
1586274497566,,,,,,,,,0.997919321060181,0.997130572795868,0
1586274497669,,,,,,,,,0.996592402458191,0.998312771320343,0
1586274497772,,,,,,,,,0.997481346130371,0.99682742357254,0
1586274497875,,,,,,,,,0.997039079666138,0.999168813228607,0
1586274497986,,,,,,,,,0.997481346130371,0.997727632522583,0
1586274498084,,,,,,,,,0.997481346130371,0.997727632522583,0
1586274498216,,,,,,,,,0.998353004455566,0.998600959777832,0
1586274498320,,,,,,,,,0.998353004455566,0.998312771320343,0
1586274498451,,,,,,,,,0.996592402458191,0.996211707592011,0
1586274498587,,,,,,,,,0.997919321060181,0.998312771320343,0
1586274498674,,,,,,,,,0.997919321060181,0.998312771320343,0
1586274498802,,,,,,,,,0.997919321060181,0.998312771320343,0
1586274498939,,,,,,,,,0.998353004455566,0.99802166223526,0
1586274499078,,,,,,,,,0.997919321060181,0.99652111530304,0
1586274499169,,,,,,,,,0.997919321060181,0.997130572795868,0
1586274499305,,,,,,,,,0.997919321060181,0.995899021625519,0
1586274499443,,,,,,,,,0.997919321060181,0.99802166223526,0
1586274499580,,,,,,,,,0.997919321060181,0.99682742357254,0
1586274499668,,,,,,,,,0.99920779466629,0.997430622577667,0
1586274499780,,,,,,,,,0.997919321060181,0.997727632522583,0
1586274499871,,,,,,,,,0.996141314506531,0.998312771320343,0
1586274500008,,,,,,,,,0.997481346130371,0.996211707592011,0
1586274500149,,,,,,,,,0.996592402458191,0.998600959777832,0
1586274500289,,,,,,,,,0.997039079666138,0.998600959777832,0
1586274500394,,,,,,,,,0.982590198516846,0.995263814926147,0
1586274500557,,,,,,,,,0.990354359149933,0.99682742357254,0
1586274500695,,,,,,,,,0.989838659763336,0.998600959777832,0
1586274500782,,,,,,,,,0.990864634513855,0.998312771320343,0
1586274500893,,,,,,,,,0.994290888309479,0.997130572795868,0
1586274500998,,,,,,,,,0.997481346130371,0.998886287212372,0
1586274501078,,,,,,,,,0.995685636997223,0.99802166223526,0
1586274501207,,,,,,,,,0.995685636997223,0.997727632522583,0
