timestamp,heart_rate,alpha_high,alpha_low,beta_high,beta_low,gamma_low,delta,theta,left_eye_open_prob,right_eye_open_prob,is_drowsy
1585468145601,,,,,,,,,0.983730554580689,0.986772775650024,0
1585468145710,,,,,,,,,0.897260129451752,0.994615077972412,0
1585468145809,,,,,,,,,0.118761479854584,0.644494295120239,0
1585468145924,,,,,,,,,0.984551072120667,0.997727632522583,0
1585468146041,,,,,,,,,0.818673968315125,0.997430622577667,0
1585468146127,,,,,,,,,0.661791920661926,0.993952393531799,0
1585468146272,,,,,,,,,0.991369485855103,0.999168813228607,0
1585468146360,,,,,,,,,0.894785523414612,0.906545162200928,0
1585468146506,,,,,,,,,0.986849784851074,0.99802166223526,0
1585468146594,,,,,,,,,0.911478877067566,0.822790622711182,0
1585468146676,,,,,,,,,0.768462181091309,0.862834274768829,0
1585468146763,,,,,,,,,0.949387073516846,0.99187582731247,0
1585468146874,,,,,,,,,0.562761187553406,0.90213143825531,0
1585468147009,,,,,,,,,0.162525415420532,0.870638966560364,0
1585468147102,,,,,,,,,0.165286898612976,0.86617910861969,0
1585468147241,,,,,,,,,0.950315058231354,0.869524002075195,0
1585468147375,,,,,,,,,0.983730554580689,0.872311353683472,0
1585468147475,,,,,,,,,0.99186909198761,0.862834274768829,0
1585468147609,,,,,,,,,0.983730554580689,0.906545162200928,0
1585468147727,,,,,,,,,0.980856716632843,0.632347822189331,0
1585468147810,,,,,,,,,0.994760513305664,0.675443172454834,0
1585468147942,,,,,,,,,0.972050666809082,0.720966935157776,0
1585468148077,,,,,,,,,0.826471567153931,0.77680504322052,0
1585468148210,,,,,,,,,0.949704885482788,0.936973035335541,0
1585468148327,,,,,,,,,0.994290888309479,0.991516172885895,0
1585468148421,,,,,,,,,0.991369485855103,0.999448597431183,0
1585468148535,,,,,,,,,0.993337154388428,0.99682742357254,0
1585468148652,,,,,,,,,0.997039079666138,0.997130572795868,0
1585468148771,,,,,,,,,0.995225429534912,0.99802166223526,0
1585468148878,,,,,,,,,0.996141314506531,0.997727632522583,0
1585468149018,,,,,,,,,0.996592402458191,0.998886287212372,0
1585468149146,,,,,,,,,0.995685636997223,0.999168813228607,0
1585468149297,,,,,,,,,0.995225429534912,0.997727632522583,0
1585468149396,,,,,,,,,0.994290888309479,0.998312771320343,0
1585468149522,,,,,,,,,0.993337154388428,0.998886287212372,0
1585468149698,,,,,,,,,0.99186909198761,0.998886287212372,0
1585468149798,,,,,,,,,0.995685636997223,0.999168813228607,0
1585468149931,,,,,,,,,0.993816435337067,0.998312771320343,0
1585468150075,,,,,,,,,0.994760513305664,0.999168813228607,0
1585468150170,,,,,,,,,0.995685636997223,0.998600959777832,0
1585468150299,,,,,,,,,0.992363512516022,0.99652111530304,0
1585468150432,,,,,,,,,0.995225429534912,0.998886287212372,0
1585468150566,,,,,,,,,0.996141314506531,0.998886287212372,0
1585468150699,,,,,,,,,0.996141314506531,0.998600959777832,0
1585468150835,,,,,,,,,0.994290888309479,0.996211707592011,0
1585468150967,,,,,,,,,0.993816435337067,0.997727632522583,0
1585468151088,,0,0,0,0,0,0,0,0.994290888309479,0.987685561180115,0
1585468151283,,0,0,0,0,0,0,0,0.996141314506531,0.999168813228607,0
1585468151383,,0,0,0,0,0,0,0,0.984007239341736,0.973572909832001,0
1585468151473,,0,0,0,0,0,0,0,0.982880413532257,0.94574773311615,0
1585468151605,,0,0,0,0,0,0,0,0.95157527923584,0.581084251403809,0
1585468151726,,8256,773,10805,12153,12494,183021,16764787,0.98428076505661,0.994285523891449,0
1585468151808,,8256,773,10805,12153,12494,183021,16764787,0.00730085372924805,0.0217870473861694,0
1585468151937,,8256,773,10805,12153,12494,183021,16764787,0.460342168807983,0.644494295120239,0
1585468152087,,8256,773,10805,12153,12494,183021,16764787,0.894785523414612,0.996211707592011,0
1585468152166,,8256,773,10805,12153,12494,183021,16764787,0.950893402099609,0.993615627288818,0
1585468152258,,8256,773,10805,12153,12494,183021,16764787,0.0606850385665894,0.0477463603019714,0
1585468152351,,8256,773,10805,12153,12494,183021,16764787,0.577640652656555,0.479192733764648,0
